Order Number at CW;Article Number;Order Line Number;Material;Material;Route;Route;Route Serial Number;Timestamp for Picking;Box number;Area;Station;Number of lots-white;Number of lots-Green;No. of picks;Quantity
152001;5418540005;3;1000428881;SOCKET OUTLET SCHUKO 2P 16A DIN;9J;9J;Not assigned;12:35:40;200060446;28;23;0;5;1;40
152001;5421224033;4;1000227162;TERMINAL BLOCK END 1492-ERL35;9J;9J;Not assigned;12:16:11;200029360;21;23;0;5;1;80
152001;5422524046;5;1000316830;RCCB A-TYPE 40/0,03/2P;9J;9J;Not assigned;12:16:11;200029360;28;23;0;5;1;20
152001;5422525362;6;1000105968;MCB 1P+N C10A 10KA;9J;9J;Not assigned;11:44:22;200007018;25;23;0;5;1;60
152001;5422525388;7;1000105969;MCB 1P+N C16A 10KA;9J;9J;Not assigned;12:41:00;200068539;29;23;0;5;1;20
152001;819100104;8;1000389588;3-POLE SWITCH WITH DIRECT HANDLE 3P 40A;9J;9J;Not assigned;12:35:40;200060446;29;23;0;5;1;20
152001;821100600;9;1000087762;EQUIPOTENTIAL BONDING RAIL;9J;9J;Not assigned;12:16:11;200029360;21;23;0;5;1;20
152001;821104826;10;1000227104;END BARRIER 1492-EBJ3;9J;9J;Not assigned;12:16:11;200029360;28;23;0;5;1;40
152001;821104855;11;1000227113;10 square mm Terminal Block 1492-J10-B;9J;9J;Not assigned;12:16:11;200029360;28;23;0;5;1;20
152001;821104884;12;1000227099;4 square mm Terminal Block 1492-J4;9J;9J;Not assigned;12:16:11;200029360;28;23;0;5;1;20
152001;821104897;13;1000227101;4 square mm Terminal Block 1492-J4-B;9J;9J;Not assigned;12:16:11;200029360;27;23;0;5;1;20
152002;2049000140;3;1000026428;PHILIPS STARTERS ST 10 4-65W;9H;9H;Not assigned;12:24:43;200021119;21;23;0;1;1;50
152002;5428530199;1;1000445328;DOSE PLUG PLASTIC 116/P;9H;9H;Not assigned;12:24:43;200021119;27;23;0;1;1;1
152002;5450100380;4;1000454970;NAVIGATION LAMP 50CD 230V P28S;9H;9H;Not assigned;12:24:43;200021119;28;23;0;1;1;5
152002;997540796;2;1000393670;WRENCH FOR SWITCH-CUPBOARD;9H;9H;Not assigned;12:24:43;200021119;28;23;0;1;1;3
152003;1017029620;10;1000394236;UK OPUS66 STIKK TRIP UDV M/J LGRAA;5J;5J;82;12:28:05;200061857;25;10;0;5;1;1
152003;1017037214;9;1000394494;FRAME 50 2.5M      500D5825LG;5J;5J;82;12:28:05;200061857;25;10;0;5;1;1
152003;1017037816;4;1000394544;SURFACE BASE 2.5M 503D5625LG;5J;5J;82;12:28:05;200061857;25;10;0;5;1;1
152003;1017039717;8;1000394622;COVER - SOCKET - 1.5 MODULE;5J;5J;82;12:28:05;200061857;28;10;0;5;1;1
152003;1017055034;6;1000661289;ROCKER FOR SWITCH, LG;5J;5J;82;12:28:05;200061857;27;10;0;5;1;1
152003;1017056059;7;1000745856;FUGA SSO 2P + DK EARTH 16A 1½M INSERT;5J;5J;82;12:28:05;200061857;25;10;0;5;1;1
152003;1017058222;5;1000745990;FUGA SWITCH 1P (1) 16X, 250V INSERT;5J;5J;82;12:28:05;200061857;25;10;0;5;1;1
152003;821100244;3;1000389622;CONNECTION BOX GREY IP55 73X101MM;5J;5J;82;12:28:05;200061857;21;10;0;5;1;3
152004;3322061711;4;1000419050;MCB ACTI9 IC60N 2P 1A D;8Q;8Q;48;13:12:52;200069610;28;8;0;2;1;1
152004;4414016615;5;1000113476;OUTLET FILTER FOR SK 3238.1XX;8Q;8Q;48;13:12:52;200069610;27;8;0;2;1;1
152004;7517803722;7;1000054885;SELECTOR SWITCH HEAD 3 POS ZB4BD5;8Q;8Q;48;13:12:52;200069610;29;8;0;2;1;2
152004;7517807731;8;1000039313;CONTACT ELEMENT 2NO ZB4BZ103;8Q;8Q;48;13:12:52;200069610;28;8;0;2;1;2
152004;7518300253;10;1000053709;NEUTRAL MODULE 40A;8Q;8Q;48;13:12:52;200069610;28;8;0;2;1;1
152004;7519400149;9;1000048625;MAIN SWITCH DISCON.40A;8Q;8Q;48;13:12:52;200069610;29;8;0;2;1;1
152004;7522001263;11;1000052691;MOTOR CIRCUIT BREAKER 9,0 -14 A GV2P16;8Q;8Q;48;13:12:52;200069610;29;8;0;2;1;3
152004;7563100330;12;1000060130;SM PS. 24VDC 3A 1F ABL8REM24030;8Q;8Q;48;13:12:52;200069610;28;8;0;2;1;1
152004;7565724617;13;1000741948;ATV320 0,75KW 200V 1PH COMPACT CONTROL V;8Q;8Q;48;13:12:52;200069610;27;8;0;2;1;3
152004;7586028606;14;1000253855;TOUCH PANEL SCREEN 35 COLOR;8Q;8Q;48;13:12:52;200069610;28;8;0;2;1;1
152004;7586047991;15;1000600145;CONTROLLER M221-24IO TR.PNP ETH MODULAR;8Q;8Q;48;13:12:52;200069610;27;8;0;2;1;1
152004;886111692;1;1200005347;PATCH CORD CAT6A S/FTP LSZH 0,5M GREY;8Q;8Q;48;13:12:52;200069610;28;8;0;2;1;1
152004;886111702;2;1200005348;PATCH CORD CAT6A S/FTP LSZH 1,0M GREY;8Q;8Q;48;13:12:52;200069610;27;8;0;2;1;3
152004;886111728;3;1200005350;PATCH CORD CAT6A S/FTP LSZH 2,0M GREY;8Q;8Q;48;13:12:52;200069610;27;8;0;2;1;1
152005;9590800025;1;1000717700;RF 3 SERIE 4 MELOD DOORB. VERT WH;4C;4C;1;11:34:17;200066124;21;20;0;1;1;5
152007;5428516003;1;1200019086;FORM Design plug white;4E;4E;1;11:51:09;200034646;29;8;1;0;1;1
152009;5428516003;1;1200019086;FORM Design plug white;4E;4E;1;11:59:50;200060315;29;8;1;0;1;3
152010;5462520288;1;1000455170;SNAPPY LED DRIVER 30W 12V DC;8U;8U;89;12:32:59;200054133;27;16;1;0;1;1
152011;811104234;1;1000389413;SPOOL BOX THIN WALL TUBING 3,2/1,6 BLACK;9P;9P;Not assigned;13:27:25;200053606;28;23;0;1;1;4
152012;5417238321;11;1000227667;LOAD SWITCH 194E-A25-1753;1Z;1Z;Not assigned;16:39:17;200070144;29;12;0;1;1;1
152012;5417240050;12;1000227672;LOAD SWITCH HANDLE 194L-HE6G-175;1Z;1Z;Not assigned;16:39:17;200070144;28;12;0;1;1;1
152012;5417252051;13;1000427322;LOAD SWITCH OPERATING EXT 194L-G3393;1Z;1Z;Not assigned;16:39:17;200070144;28;12;0;1;1;1
152012;5417252776;10;1000427382;ADDITIONAL POLE 194E-A25-NP;1Z;1Z;Not assigned;16:39:17;200070144;29;12;0;1;1;1
152012;5421220503;1;1000227134;4 square mm Block Spring 1492-L4;1Z;1Z;Not assigned;16:39:17;200070144;27;12;0;1;1;6
152012;5421221065;2;1000429322;2,5 SQUARE MM BLOCK SPRING 1492-LD3;1Z;1Z;Not assigned;16:39:17;200070144;28;12;0;1;1;2
152012;5421221780;3;1000429376;2,5 SQUARE MM BLOCK SPRING 1492-LTF3;1Z;1Z;Not assigned;16:39:17;200070144;28;12;0;1;1;17
152012;5421223636;4;1000429489;END BARRIER 1492-EBL4;1Z;1Z;Not assigned;16:39:17;200070144;27;12;0;1;1;2
152012;5421223827;5;1000429506;END BARRIER 1492-EBLD3;1Z;1Z;Not assigned;16:39:17;200070144;29;12;0;1;1;2
152012;5421224004;6;1000429519;END BARRIER 1492-EBLTF3;1Z;1Z;Not assigned;16:39:17;200070144;27;12;0;1;1;3
152012;5421224033;16;1000227162;TERMINAL BLOCK END 1492-ERL35;1Z;1Z;Not assigned;16:39:17;200070144;21;12;0;1;1;12
152012;5421224936;14;1000429571;4 SQUARE MM FUSE BLOCK 1492-RAFB4;1Z;1Z;Not assigned;16:39:17;200070144;27;12;0;1;1;1
152012;5422217926;7;1000316906;MAGN.SCHAK.100-C12KF10 230VAC;1Z;1Z;Not assigned;16:39:17;200070144;28;12;0;1;1;2
152012;5422268085;9;1000230219;CIRCUIT-BREAKER 140M-C2E-B63;1Z;1Z;Not assigned;16:39:17;200070144;29;12;0;1;1;2
152012;5422268632;8;1000230237;AUX CONTACT BLOCK 140M-C-ASA11;1Z;1Z;Not assigned;16:39:17;200070144;28;12;0;1;1;2
152012;5422525650;15;1000316963;MCB 2P C6A 10KA;1Z;1Z;Not assigned;16:39:17;200070144;28;12;0;1;1;1
152013;2057807500;2;1200025213;MASTER LEDSPOT VLE D 260LM/927 GU10 36°;82;82;Not assigned;12:20:24;200027356;28;14;0;1;1;20
152013;835100780;3;1000390301;BOX TO NRG-TEMP FLOORHEATING THERMOSTATE;82;82;Not assigned;12:20:24;200027356;27;14;0;1;1;1
152013;867100017;1;1000456372;UNIVERSAL IMPULSE DIMMER 400W DIN;82;82;Not assigned;12:20:24;200027356;25;14;0;1;1;3
152014;1017055034;1;1000661289;ROCKER FOR SWITCH, LG;4N;4N;72;11:40:24;200071391;27;14;0;1;1;2
152014;5485557296;2;1000461770;DOR.MAG WALLMOUNT 50KG M/TESTB, WH;4N;4N;72;11:40:24;200071391;27;14;0;1;1;1
152016;825100305;1;1000389887;D02 ADAPTOR SLEEVE 25 AMP 9136;5C;5C;24;11:59:21;200079486;28;14;1;0;1;15
152016;825101265;2;1000389900;FUSE HEAD    D02           9121;5C;5C;24;11:59:21;200079486;21;14;1;0;1;20
152017;1914521959;1;1000506019;INSULATING PLATE CU10X10/20/30;5E;5E;43;11:56:55;200090375;29;16;1;2;1;8
152019;2057803096;1;1000615153;MASTER LEDBULB 13W/827 E27 A67 (=75W);9H;9H;Not assigned;11:40:11;200022349;21;23;0;1;1;2
152020;5485310996;1;1000088446;RC-FILTER/SNUBBER;2C;2C;22;12:10:57;200017617;29;12;1;0;1;2
152021;7524703653;1;1000028772;LIMIT SWITCH XCKJ10541H29;4A;4A;82;13:28:15;200027727;28;18;1;0;1;1
152028;2098195501;1;1000086558;H5 HOLSTER,BELT,ACCESSORY;5S;5S;86;12:17:54;200009825;29;10;1;0;1;1
152030;5424575705;1;1000434730;MSUD VALVE FORM A 18MM WITH CABLE;4N;4N;1;13:28:46;200090226;28;14;0;1;1;2
152031;1016008451;3;1000393894;UK GRUPPETAVLE UG150-2 LGRAA;5P;5P;31;12:46:35;200082940;21;20;0;1;1;1
152031;3418551135;4;1000420043;TYTAN T CIRC BREAKER 3P+N;5P;5P;31;12:46:35;200082940;28;20;0;1;1;1
152031;5421900014;1;1000017957;KE 61 UNIVERSAL CLAMP GREY;5P;5P;31;12:46:35;200082940;21;20;0;1;1;3
152031;5421900030;2;1000063641;KE61.2 UNIVERSAL CLAMP BLUE;5P;5P;31;12:46:35;200082940;29;20;0;1;1;1
152032;1497008009;2;1000398617;SAFTY SPECTACLES GOOGLE CAPSTONE;4E;4E;1;13:01:24;200079366;28;8;1;0;1;1
152032;5414102117;1;1000014649;SQUARE 1F 230V PENDANT ADAPTER WHITE;4E;4E;1;13:01:24;200079366;25;8;1;0;1;5
152033;1017039720;2;1000394623;UK FUGA AFDAEKNING 1,5M M/JORD HVID;4E;4E;1;12:58:35;200059001;21;8;0;1;1;1
152033;1017054433;1;1000661185;1 WAY SW 16A, 250V, FUGA, WHITE;4E;4E;1;12:58:35;200059001;25;8;0;1;1;10
152033;1017054585;4;1000661194;INTERMEDIATE SW 16A, 250V, FUGA, WHITE;4E;4E;1;12:58:35;200059001;28;8;0;1;1;2
152033;1020001994;5;1000596022;Ø83 LAMP OUTLET 5P WH;4E;4E;1;12:58:35;200059001;21;8;0;1;1;3
152033;1021016166;3;1000395497;UK MEMBRANDAASE MAXI 1,5-2,5Q;4E;4E;1;12:58:35;200059001;21;8;0;1;1;4
152034;1017059373;1;1000745865;FUGA AIR-TIGHT FMB 1M BLUE;9H;9H;Not assigned;11:48:04;200004262;25;23;0;1;1;15
152034;1017059386;2;1000745866;FUGA AIR-TIGHT FMB 1½M BLUE;9H;9H;Not assigned;11:48:04;200004262;21;23;0;1;1;49
152037;1024001136;1;1000395616;UK FUGA PIR 10A HVID;3B;3B;94;12:11:52;200005655;25;18;1;0;1;1
152038;7921030592;1;1000204343;cable markers white TM-I 15 MC;3R;3R;53;12:09:07;200050436;29;16;1;0;1;1.600
152040;3121001503;1;1000418656;PARALLE CONNECTIONSCLAMP 2,5-16MM3;8E;8E;64;11:42:13;200072372;28;14;1;1;1;1
152041;1017036574;9;1000394450;FUGA STIKK M/AFB. M/J      HVID;4E;4E;1;13:06:51;200065515;25;8;1;0;1;1
152041;1017036943;1;1000394470;FRAME 50 1M      500D6810WH;4E;4E;1;13:06:51;200065515;25;8;1;0;1;4
152041;1017037023;2;1000394478;FRAME 50 1.5M      500D6815WH;4E;4E;1;13:06:51;200065515;21;8;1;0;1;3
152041;1017037764;8;1000394540;SURFACE BASE 1.5M 503D6615WH;4E;4E;1;13:06:51;200065515;25;8;1;0;1;2
152041;1017040081;6;1000394650;UK FUGA TAN/AFD 1,5M STIKK HVID;4E;4E;1;13:06:51;200065515;21;8;1;0;1;3
152041;1017040120;5;1000394653;UK FUGA TAN/AFD 1,5M STIK M/J HVID;4E;4E;1;13:06:51;200065515;25;8;1;0;1;1
152041;1017040340;7;1000394669;UK FUGA TANGENT HEL HVID;4E;4E;1;13:06:51;200065515;25;8;1;0;1;4
152041;1017040492;3;1000394681;UK FUGA RAMME 68 1,5MOD SOFT HVID;4E;4E;1;13:06:51;200065515;21;8;1;0;1;2
152041;1087004316;4;1000396139;TV/R COVER T2            WH;4E;4E;1;13:06:51;200065515;28;8;1;0;1;1
152042;5414621290;1;1000426555;SKB 18-2 SUPPORT BLACK;88;88;Not assigned;11:45:01;200051190;28;10;0;1;1;10
152043;1017026940;18;1000394203;UK FUGA/OPUS66 FJEDER T/TRYK- OG TRÆKAFB;5S;5S;1;12:53:49;200055131;28;10;0;5;1;30
152043;1017039720;3;1000394623;UK FUGA AFDAEKNING 1,5M M/JORD HVID;5S;5S;1;11:51:36;200060917;21;10;0;5;1;150
152043;1017050291;8;1000395182;UK OPUS74 STIKK 2P+J LGRAA;5S;5S;1;12:46:35;200003512;21;10;0;5;1;10
152043;1017054679;14;1000661200;2X1 WAY SW (P5) 16A, 250V, FUGA, WHITE;5S;5S;1;11:51:36;200060917;21;10;0;5;1;30
152043;1017056059;1;1000745856;FUGA SSO 2P + DK EARTH 16A 1½M INSERT;5S;5S;1;12:31:55;200009403;25;10;0;5;1;100
152043;1017056059;2;1000745856;FUGA SSO 2P + DK EARTH 16A 1½M INSERT;5S;5S;1;12:45:29;200083105;25;10;0;5;1;50
152043;1017056266;16;1000746009;FUGA TECHNICAL FIXING FRAME 1M;5S;5S;1;12:45:29;200083105;21;10;0;5;1;30
152043;1017056279;5;1000746010;FUGA TECHNICAL FIXING FRAME 1½M;5S;5S;1;12:45:29;200083105;21;10;0;5;1;130
152043;1017056295;6;1000746012;FUGA TECHNICAL FIXING FRAME 2½M;5S;5S;1;12:53:49;200055131;21;10;0;5;1;30
152043;1017056363;17;1000746057;FUGA FRAME 1M SOFT WHITE;5S;5S;1;12:53:49;200055131;25;10;0;5;1;30
152043;1017056402;4;1000746058;FUGA FRAME 1½M SOFT WHITE;5S;5S;1;12:53:49;200055131;25;10;0;5;1;130
152043;1017056525;7;1000746060;FUGA FRAME 2½M SOFT WHITE;5S;5S;1;12:46:35;200003512;21;10;0;5;1;30
152043;1017058510;9;1000745987;FUGA SSO 2P + DK EARTH 16A W LED,1½M WH;5S;5S;1;12:46:35;200003512;27;10;0;5;1;6
152043;1020007804;15;1000595990;FUGA LAMP OUTLET 5P, 1M WH;5S;5S;1;12:45:29;200083105;25;10;0;5;1;21
152043;5418521011;13;1000262481;CEE Walloutlet H6/400/16/5 11909;5S;5S;1;11:51:36;200060917;21;10;0;5;1;3
152043;5418521118;10;1000030603;CEE WALLOUTLET H6/230/16/3 11930;5S;5S;1;12:53:49;200055131;25;10;0;5;1;13
152043;812100004;12;1000389446;CEE COMBINATON H6/400/16/5 1046-SP;5S;5S;1;12:46:35;200003512;21;10;0;5;1;1
152043;812100020;11;1000032661;CEE WALLOUTLET H6/400/32/5 1031;5S;5S;1;11:51:36;200060917;21;10;0;5;1;2
152044;5457100008;1;1200010842;LED standard A60 470lm/827 E27 frost;82;82;Not assigned;11:38:35;200087067;21;14;0;1;1;40
152045;5286219856;4;1000740905;RJ45 PLUG UTP 8P8C CAT5E ROUND 4,8-5,6MM;0E;0E;56;13:03:29;200053397;27;10;0;3;1;20
152045;825102646;1;1000106078;FUSE NH1 250 AMP 93156;0E;0E;56;13:03:29;200053397;27;10;0;3;1;12
152045;828100302;6;1000389927;TRIPLE PLUG GREY WITH PE DANISCH;0E;0E;56;13:03:29;200053397;27;10;0;3;1;10
152045;886111113;2;1200005289;PATCH CORD CAT6 U/UTP LSZH 1,0M GREY;0E;0E;56;13:03:29;200053397;28;10;0;3;1;10
152046;5414102036;4;1000087049;SQUARE 1F 230V ENDPIECE WH;4N;4N;1;12:43:23;200041209;25;14;0;3;1;4
152046;5414102094;3;1000024553;SQUARE 1F 230V MIDDLEFEED WH;4N;4N;1;12:43:23;200041209;28;14;0;3;1;2
152046;5445542319;5;1000030967;SPOT TR-203 50W GU10 WHITE F/SQUARE;4N;4N;1;12:43:23;200041209;28;14;0;3;1;7
152046;5650001690;6;1000119172;HALOLUX CERAM PRO 150W E27;4N;4N;1;12:43:23;200041209;27;14;0;3;1;6
152047;839101523;1;1000745222;CABLE TIE, BLACK, UV RESISTANT, 4,8X300M;9U;9U;Not assigned;11:48:22;200076824;25;23;0;1;1;200
152047;839101549;2;1000745224;CABLE TIE, BLACK, UV RESISTANT, 7,6X368M;9U;9U;Not assigned;11:48:22;200076824;21;23;0;1;1;200
152047;839101675;3;1000745237;CABLE TIE, BLACK, UV RESISTANT, 2,5X203M;9U;9U;Not assigned;11:48:22;200076824;21;23;0;1;1;200
152048;1017054983;2;1000661284;ROCKER FOR 2 WAY, WHITE;8H;8H;65;12:20:25;200023568;27;20;1;0;1;2
152048;1017058345;1;1000746000;FUGA SW 1P (1) 16X, 250V LED LAMP INSERT;8H;8H;65;12:20:25;200023568;28;20;1;0;1;2
152049;821101803;1;1000389690;ENDTERMINAL UNINSULATED 6.0/12;5P;5P;5;11:34:14;200034499;21;20;1;0;1;100
152050;3928100018;2;1000290207;WIRE MARKS :1 (0,5-1,5)CAB3;4N;4N;48;14:10:02;200024262;29;14;1;1;1;1.200
152050;3928100021;4;1000290208;CAB3 CABLE MARK RED 0,5-1,5 2;4N;4N;48;11:32:17;200004210;29;14;1;1;1;1.200
152050;3928100034;3;1000290209;CAB3 CABLE MARK ORANGE 0,5-1,5 3;4N;4N;48;14:10:02;200024262;29;14;1;1;1;1.200
152050;3928100047;1;1000290210;CAB3 CABLE MARK YELLOW 0,5-1,5 4;4N;4N;48;14:10:02;200024262;29;14;1;1;1;1.200
152050;811104564;5;1000389434;THIN WALL TUBING 3/1 YELLOW/GREEN;4N;4N;48;14:10:02;200024262;28;14;1;1;1;2
152051;1067004747;1;1000713033;FUGA DIMMER LED 180 TOUCH IR;4T;4T;15;13:22:15;200060682;27;18;1;0;1;1
152052;2239302496;1;1000077117;CABLE TIE T50R YELLOW, 200X4,6MM;FB;FB;Not assigned;09:52:29;0;27;99;1;0;1;100
152052;2239302496;2;1000077117;CABLE TIE T50R YELLOW, 200X4,6MM;FB;FB;Not assigned;09:52:29;0;27;99;1;0;1;100
152053;5422524774;1;1000316794;MCB 3P+N C32A 6KA;FB;FB;Not assigned;09:51:05;0;28;99;2;1;1;1
152053;813103217;3;1000223708;V-TEC VM25 LGR CABLE GLAND;FB;FB;Not assigned;09:51:16;0;21;99;2;1;1;1
152054;5486546536;1;1000599284;SWITCH 8 X GIGABIT POE DGS-1100-08P;FB;FB;Not assigned;09:53:42;0;27;99;0;1;1;1
152055;7522408109;1;1000000998;CONTACTOR 150A 230V AC LC1D150P7;AH;AH;4;10:01:04;0;28;99;0;1;1;1
152061;5442625323;1;1000020688;ZAMAX 35 ADJUSTABLE B.STEEL 20W 12V;96;96;Not assigned;11:47:44;200066495;28;16;0;1;1;17
152066;5497524864;1;1000467140;STILETBLADES FOR KNIEF (50);8P;8P;76;11:38:06;200020187;29;20;1;0;1;50
152076;813103204;3;1000389514;V-TEC VM20 LGR CABLE GLAND;9I;9I;Not assigned;11:44:26;200008642;25;23;0;2;1;100
152076;818100202;2;1000316798;SAFETY SWITCH IP54 16A 3P+N+PE;9I;9I;Not assigned;11:44:26;200008642;21;23;0;2;1;10
152076;818100309;1;1000316801;SAFETY SWITCH IP55 16A 6P+N+PE;9I;9I;Not assigned;11:27:12;200013347;27;23;0;2;1;10
152077;3322701110;1;1000092216;4 CONNECTORS (1X 25-95MM*2) CU/AL;8A;8A;26;11:55:27;200082011;28;18;0;1;1;2
152077;3322701275;2;1000092232;4 CONNECTORS (1X 120-185MM*2);8A;8A;26;11:55:27;200082011;28;18;0;1;1;2
152078;822102746;3;1000316793;MCB 3P+N C16A 6KA;8J;8J;23;11:26:29;200013410;21;8;1;2;1;1
152079;1017036574;7;1000394450;FUGA STIKK M/AFB. M/J      HVID;5S;5S;32;13:35:35;200003701;25;10;0;4;1;3
152079;1017036613;8;1000394453;FUGA STIKK EDB  M/AFB. M/J HVID;5S;5S;32;13:35:35;200003701;28;10;0;4;1;3
152079;1088000762;9;1000745733;Outlet FUGA T3 2XKeystone (S) 1,5M white;5S;5S;32;13:35:35;200003701;28;10;0;4;1;2
152079;7936027723;6;1000480346;PRECUT LID  3SE/BR130PH;5S;5S;32;13:35:35;200003701;25;10;0;4;1;2
152079;7936440038;4;1000480970;CHANNEL BOX F.SOCKET F/BR S-BR;5S;5S;32;13:35:35;200003701;21;10;0;4;1;8
152079;7936462906;5;1000480988;PRECUT LID 2S F/BR130 PEARL WHITE;5S;5S;32;13:35:35;200003701;27;10;0;4;1;1
152080;1497000243;1;1000398494;HEARING PROTECTION PELTOR SPORTTAC;1A;1A;Not assigned;12:11:23;200070358;29;14;0;1;1;1
152080;885100769;2;1200028138;FireProtect Plus, White;1A;1A;Not assigned;12:11:23;200070358;27;14;0;1;1;1
152081;5421530015;1;1000176696;JUNCTION BOX AP9/G;7M;7M;19;11:51:06;200022637;25;8;0;1;1;20
152083;3039802108;1;1000418579;T6 UNIVERSAL NYLON 6X30MM;9H;9H;Not assigned;12:18:10;200082023;27;23;1;0;1;300
152085;1897005903;2;1000404515;ZIP BAG 100X150MM 1000PC;2N;2N;32;13:31:01;200085244;28;18;0;2;1;1.000
152085;3897004106;3;1200019202;KNEEPAD REDBACKS BLACK ONE SIZE;2N;2N;32;13:31:01;200085244;28;18;0;2;1;2
152085;897001115;4;1000392392;GLOVE GRIP SIZE 11;2N;2N;32;13:31:01;200085244;28;18;0;2;1;12
152086;5442624968;1;1000451951;AMP-CONNECTOR;9H;9H;Not assigned;11:36:52;200028871;29;23;1;0;1;1
152090;1017039733;2;1000394624;UK FUGA AFDAEKNING 1,5M M/JORD KOKS;6X;6X;3;12:24:11;200063654;28;10;1;0;1;1
152090;1017056541;1;1000746072;FUGA FRAME 2½M SOFT STEEL METALLIC;6X;6X;3;12:24:11;200063654;27;10;1;0;1;1
152091;821100008;1;1000389609;CONNECTOR 2,5MM 2,5/4Q CLEAR;4E;4E;1;12:49:07;200074694;25;8;0;1;1;100
152091;821100053;2;1000389614;CONNECTOR 10,0MM CLEAR DOUBLE;4E;4E;1;12:49:07;200074694;25;8;0;1;1;100
152092;227255049;1;1000379752;NOZZLE 1/2-ROUND 280/76MM;4E;4E;1;14:13:10;200009484;27;8;1;0;1;2
152095;7524706090;1;1000047103;PROXIMITY SENSOR M18 XS618B1PAM12;5M;5M;38;11:38:39;200062049;29;16;1;0;1;2
152096;849100417;1;1000030350;RS 11/220-240 UNV1 RDIUM;4C;4C;64;12:53:08;200034286;25;20;1;0;1;25
152097;7378954098;4;1000469945;MURRDR D100X450MM;4E;4E;1;12:35:46;200060917;28;8;1;1;1;1
152097;7378954111;3;1000469946;VINDSTOP F 2500 FAN;4E;4E;1;12:35:46;200060917;28;8;1;1;1;1
152097;9278602707;2;1000439138;GRILLE  YGC-100 (USAV) ALU;4E;4E;1;12:35:46;200060917;27;8;1;1;1;1
152098;5428516003;1;1200019086;FORM Design plug white;4E;4E;1;11:49:58;200033430;29;8;1;0;1;1
152099;1017036697;2;1000394457;UK FUGA STIKK M/AFB. 1,5MOD HVID;4E;4E;1;14:54:14;200082011;25;8;1;0;1;1
152099;1017036943;7;1000394470;FRAME 50 1M      500D6810WH;4E;4E;1;14:54:14;200082011;25;8;1;0;1;2
152099;1017037023;1;1000394478;FRAME 50 1.5M      500D6815WH;4E;4E;1;14:54:14;200082011;21;8;1;0;1;5
152099;1017037227;3;1000394495;FRAME 50 2.5M      500D6825WH;4E;4E;1;14:54:14;200082011;25;8;1;0;1;2
152099;1017037308;4;1000394502;FRAME 50 3.5M      500D6835WH;4E;4E;1;14:54:14;200082011;21;8;1;0;1;1
152099;1017037764;6;1000394540;SURFACE BASE 1.5M 503D6615WH;4E;4E;1;14:54:14;200082011;25;8;1;0;1;1
152099;1017040120;9;1000394653;UK FUGA TAN/AFD 1,5M STIK M/J HVID;4E;4E;1;14:54:14;200082011;25;8;1;0;1;7
152099;1017054433;5;1000661185;1 WAY SW 16A, 250V, FUGA, WHITE;4E;4E;1;14:54:14;200082011;25;8;1;0;1;3
152099;1020007914;8;1000596027;FUGA LAMP OUTLET COVER 1M WH;4E;4E;1;14:54:14;200082011;27;8;1;0;1;2
152100;1016008451;2;1000393894;UK GRUPPETAVLE UG150-2 LGRAA;4E;4E;1;12:28:01;200053606;21;8;0;1;1;1
152100;1021016836;3;1000395533;UK P-BOKS 150X175X80 IP66;4E;4E;1;12:28:01;200053606;28;8;0;1;1;1
152100;5485310970;1;1000337555;PROTECTOR K SURFACE-MOUNTED BOX H27MM;4E;4E;1;12:28:01;200053606;28;8;0;1;1;1
152101;1017025653;1;1000394156;UK OPUS66 STIKK DOBB UDV M/J HVID;8L;8L;79;11:47:47;200019392;25;12;1;0;1;1
152101;818100008;2;1000068123;CEE WALLOUTLET H6/230/16/3 11765;8L;8L;79;11:47:47;200019392;21;12;1;0;1;1
152102;1017025653;1;1000394156;UK OPUS66 STIKK DOBB UDV M/J HVID;5C;5C;7;12:45:08;200080239;25;14;1;0;1;1
152103;1016003427;3;1000393857;UK DAEKKAPPE 6XM36 F/U, S GL.TP;4E;4E;1;13:47:41;200020893;27;8;0;1;1;2
152103;1017037405;1;1000394511;TEXTMODULE FRAME 63 FOR SWITCH, WHITE;4E;4E;1;13:47:41;200020893;25;8;0;1;1;1
152103;1017039720;5;1000394623;UK FUGA AFDAEKNING 1,5M M/JORD HVID;4E;4E;1;13:47:41;200020893;21;8;0;1;1;6
152103;1017040340;6;1000394669;UK FUGA TANGENT HEL HVID;4E;4E;1;13:47:41;200020893;25;8;0;1;1;2
152103;1017053573;4;1000395305;FUGA 1ËM USB OUTLET WHITE;4E;4E;1;13:47:41;200020893;28;8;0;1;1;1
152103;1017054352;2;1000595984;FUGA STOVE OUTLET 5P, 1M WH;4E;4E;1;13:47:41;200020893;25;8;0;1;1;1
152103;5436532024;7;1000447224;BLIND LID 1/1 MODULE WHITE 45,0 MM;4E;4E;1;13:47:41;200020893;27;8;0;1;1;2
152103;823100035;8;1000316768;MECH. TIMESW.DAY W/OP.RE;4E;4E;1;13:47:41;200020893;25;8;0;1;1;1
152104;5649000398;1;1000090590;OSRAM Ballast QTP-DL 2X36-40/220-240;2T;2T;5;13:31:04;200000395;28;8;0;1;1;1
152104;5655036071;2;1000056081;OSRAM DULUX F 36/31 2G10;2T;2T;5;13:31:04;200000395;28;8;0;1;1;2
152105;2049000140;3;1000026428;PHILIPS STARTERS ST 10 4-65W;4A;4A;25;11:36:35;200040531;21;18;2;1;1;2
